Fixture ID,Claim ID,Answer ID,Eval ID,Gold Label,Evidence Parcel Count
CVD-SYN-ACT-FIX-0605,V3-28-005,SYN-A028-Q006,Q006,unsupported,1
CVD-SYN-ACT-FIX-0606,V3-28-006,SYN-A028-Q006,Q006,supported,33
CVD-SYN-ACT-FIX-0607,V3-28-007,SYN-A028-Q006,Q006,supported,33
CVD-SYN-ACT-FIX-0608,V3-28-008,SYN-A028-Q006,Q006,supported,1
CVD-SYN-ACT-FIX-0609,V3-28-009,SYN-A028-Q006,Q006,supported,1
CVD-SYN-ACT-FIX-0610,V3-28-010,SYN-A028-Q006,Q006,supported,1
CVD-SYN-ACT-FIX-0611,V3-28-011,SYN-A028-Q006,Q006,supported,1
CVD-SYN-ACT-FIX-0612,V3-28-012,SYN-A028-Q006,Q006,supported,1
CVD-SYN-ACT-FIX-0613,V3-28-013,SYN-A028-Q006,Q006,supported,1
CVD-SYN-ACT-FIX-0614,V3-28-014,SYN-A028-Q006,Q006,supported,1
CVD-SYN-ACT-FIX-0615,V3-28-015,SYN-A028-Q006,Q006,supported,1
CVD-SYN-ACT-FIX-0616,V3-28-016,SYN-A028-Q006,Q006,supported,2
CVD-SYN-ACT-FIX-0617,V3-28-017,SYN-A028-Q006,Q006,supported,33
CVD-SYN-ACT-FIX-0618,V3-28-018,SYN-A028-Q006,Q006,unsupported,2
CVD-SYN-ACT-FIX-0619,V3-28-019,SYN-A028-Q006,Q006,supported,15
CVD-SYN-ACT-FIX-0620,V3-28-020,SYN-A028-Q006,Q006,unsupported,33
CVD-SYN-ACT-FIX-0621,V3-28-021,SYN-A028-Q006,Q006,supported,33
CVD-SYN-ACT-FIX-0622,V3-28-022,SYN-A028-Q006,Q006,supported,33
CVD-SYN-ACT-FIX-0623,V3-28-023,SYN-A028-Q006,Q006,supported,1
CVD-SYN-ACT-FIX-0624,V3-28-024,SYN-A028-Q006,Q006,supported,1
CVD-SYN-ACT-FIX-0625,V3-28-025,SYN-A028-Q006,Q006,supported,1
CVD-SYN-ACT-FIX-0626,V3-28-026,SYN-A028-Q006,Q006,supported,1
CVD-SYN-ACT-FIX-0627,V3-28-027,SYN-A028-Q006,Q006,supported,1
CVD-SYN-ACT-FIX-0628,V3-28-028,SYN-A028-Q006,Q006,unsupported,33
CVD-SYN-ACT-FIX-0629,V3-28-029,SYN-A028-Q006,Q006,supported,33
CVD-SYN-ACT-FIX-0630,V3-28-030,SYN-A028-Q006,Q006,supported,2
CVD-SYN-ACT-FIX-0631,V3-28-031,SYN-A028-Q006,Q006,supported,33
CVD-SYN-ACT-FIX-0632,V3-28-032,SYN-A028-Q006,Q006,unsupported,3
CVD-SYN-ACT-FIX-0633,V3-28-033,SYN-A028-Q006,Q006,supported,2
CVD-SYN-ACT-FIX-0634,V3-28-034,SYN-A028-Q006,Q006,supported,33
CVD-SYN-ACT-FIX-0635,V3-28-035,SYN-A028-Q006,Q006,unsupported,1
CVD-SYN-ACT-FIX-0636,V3-28-036,SYN-A028-Q006,Q006,supported,3
CVD-SYN-ACT-FIX-0637,V3-28-037,SYN-A028-Q006,Q006,supported,3
CVD-SYN-ACT-FIX-0638,V3-29-001,SYN-A029-Q007,Q007,supported,1
CVD-SYN-ACT-FIX-0639,V3-29-002,SYN-A029-Q007,Q007,supported,1
CVD-SYN-ACT-FIX-0640,V3-29-003,SYN-A029-Q007,Q007,supported,2
CVD-SYN-ACT-FIX-0641,V3-29-004,SYN-A029-Q007,Q007,supported,1
CVD-SYN-ACT-FIX-0642,V3-29-005,SYN-A029-Q007,Q007,supported,3
CVD-SYN-ACT-FIX-0643,V3-29-006,SYN-A029-Q007,Q007,supported,11
CVD-SYN-ACT-FIX-0644,V3-29-007,SYN-A029-Q007,Q007,supported,3
CVD-SYN-ACT-FIX-0645,V3-29-008,SYN-A029-Q007,Q007,supported,1
CVD-SYN-ACT-FIX-0646,V3-29-009,SYN-A029-Q007,Q007,supported,3
CVD-SYN-ACT-FIX-0647,V3-29-010,SYN-A029-Q007,Q007,unsupported,3
CVD-SYN-ACT-FIX-0648,V3-29-011,SYN-A029-Q007,Q007,supported,2
CVD-SYN-ACT-FIX-0649,V3-29-012,SYN-A029-Q007,Q007,supported,1
CVD-SYN-ACT-FIX-0650,V3-29-013,SYN-A029-Q007,Q007,supported,1
CVD-SYN-ACT-FIX-0651,V3-29-014,SYN-A029-Q007,Q007,supported,1
CVD-SYN-ACT-FIX-0652,V3-29-015,SYN-A029-Q007,Q007,supported,2
CVD-SYN-ACT-FIX-0653,V3-29-016,SYN-A029-Q007,Q007,supported,1
CVD-SYN-ACT-FIX-0654,V3-29-017,SYN-A029-Q007,Q007,supported,1
CVD-SYN-ACT-FIX-0655,V3-29-018,SYN-A029-Q007,Q007,supported,11
CVD-SYN-ACT-FIX-0656,V3-29-019,SYN-A029-Q007,Q007,supported,2
CVD-SYN-ACT-FIX-0657,V3-29-020,SYN-A029-Q007,Q007,supported,2
CVD-SYN-ACT-FIX-0658,V3-29-021,SYN-A029-Q007,Q007,supported,2
CVD-SYN-ACT-FIX-0659,V3-29-022,SYN-A029-Q007,Q007,supported,4
CVD-SYN-ACT-FIX-0660,V3-30-001,SYN-A030-Q008,Q008,supported,1
CVD-SYN-ACT-FIX-0661,V3-30-002,SYN-A030-Q008,Q008,supported,1
CVD-SYN-ACT-FIX-0662,V3-30-003,SYN-A030-Q008,Q008,supported,1
CVD-SYN-ACT-FIX-0663,V3-30-004,SYN-A030-Q008,Q008,supported,1
CVD-SYN-ACT-FIX-0664,V3-30-005,SYN-A030-Q008,Q008,supported,1
CVD-SYN-ACT-FIX-0665,V3-30-006,SYN-A030-Q008,Q008,supported,1
CVD-SYN-ACT-FIX-0666,V3-30-007,SYN-A030-Q008,Q008,supported,1
CVD-SYN-ACT-FIX-0667,V3-30-008,SYN-A030-Q008,Q008,supported,1
CVD-SYN-ACT-FIX-0668,V3-30-009,SYN-A030-Q008,Q008,supported,1
CVD-SYN-ACT-FIX-0669,V3-30-010,SYN-A030-Q008,Q008,supported,1
CVD-SYN-ACT-FIX-0670,V3-30-011,SYN-A030-Q008,Q008,supported,10
CVD-SYN-ACT-FIX-0671,V3-30-012,SYN-A030-Q008,Q008,supported,18
CVD-SYN-ACT-FIX-0672,V3-30-013,SYN-A030-Q008,Q008,supported,1
CVD-SYN-ACT-FIX-0673,V3-30-014,SYN-A030-Q008,Q008,supported,4
CVD-SYN-ACT-FIX-0674,V3-30-015,SYN-A030-Q008,Q008,unsupported,5
CVD-SYN-ACT-FIX-0675,V3-30-016,SYN-A030-Q008,Q008,supported,18
CVD-SYN-ACT-FIX-0676,V3-30-017,SYN-A030-Q008,Q008,supported,1
CVD-SYN-ACT-FIX-0677,V3-30-018,SYN-A030-Q008,Q008,supported,2
CVD-SYN-ACT-FIX-0678,V3-30-019,SYN-A030-Q008,Q008,supported,1
CVD-SYN-ACT-FIX-0679,V3-30-020,SYN-A030-Q008,Q008,supported,18
CVD-SYN-ACT-FIX-0680,V3-30-021,SYN-A030-Q008,Q008,supported,1
CVD-SYN-ACT-FIX-0681,V3-30-022,SYN-A030-Q008,Q008,unsupported,1
CVD-SYN-ACT-FIX-0682,V3-30-023,SYN-A030-Q008,Q008,supported,1
CVD-SYN-ACT-FIX-0683,V3-30-024,SYN-A030-Q008,Q008,unsupported,2
CVD-SYN-ACT-FIX-0684,V3-30-025,SYN-A030-Q008,Q008,supported,18
CVD-SYN-ACT-FIX-0685,V3-30-026,SYN-A030-Q008,Q008,supported,1
CVD-SYN-ACT-FIX-0686,V3-30-027,SYN-A030-Q008,Q008,supported,1
CVD-SYN-ACT-FIX-0687,V3-30-028,SYN-A030-Q008,Q008,supported,2
CVD-SYN-ACT-FIX-0688,V3-30-029,SYN-A030-Q008,Q008,supported,2
CVD-SYN-ACT-FIX-0689,V3-30-030,SYN-A030-Q008,Q008,supported,3
CVD-SYN-ACT-FIX-0690,V3-30-031,SYN-A030-Q008,Q008,unsupported,1
CVD-SYN-ACT-FIX-0691,V3-30-032,SYN-A030-Q008,Q008,unsupported,2
CVD-SYN-ACT-FIX-0692,V3-30-033,SYN-A030-Q008,Q008,unsupported,4
CVD-SYN-ACT-FIX-0693,V3-31-001,SYN-A031-Q009,Q009,supported,56
CVD-SYN-ACT-FIX-0694,V3-31-002,SYN-A031-Q009,Q009,supported,56
CVD-SYN-ACT-FIX-0695,V3-31-003,SYN-A031-Q009,Q009,supported,1
CVD-SYN-ACT-FIX-0696,V3-31-004,SYN-A031-Q009,Q009,supported,1
CVD-SYN-ACT-FIX-0697,V3-31-005,SYN-A031-Q009,Q009,supported,1
CVD-SYN-ACT-FIX-0698,V3-31-006,SYN-A031-Q009,Q009,supported,1
CVD-SYN-ACT-FIX-0699,V3-31-007,SYN-A031-Q009,Q009,supported,1
CVD-SYN-ACT-FIX-0700,V3-31-008,SYN-A031-Q009,Q009,supported,1
CVD-SYN-ACT-FIX-0701,V3-31-009,SYN-A031-Q009,Q009,supported,1
CVD-SYN-ACT-FIX-0702,V3-31-010,SYN-A031-Q009,Q009,supported,1
CVD-SYN-ACT-FIX-0703,V3-31-011,SYN-A031-Q009,Q009,supported,1
CVD-SYN-ACT-FIX-0704,V3-31-012,SYN-A031-Q009,Q009,supported,1
CVD-SYN-ACT-FIX-0705,V3-31-013,SYN-A031-Q009,Q009,supported,1
CVD-SYN-ACT-FIX-0706,V3-31-014,SYN-A031-Q009,Q009,supported,1
CVD-SYN-ACT-FIX-0707,V3-31-015,SYN-A031-Q009,Q009,supported,1
CVD-SYN-ACT-FIX-0708,V3-31-016,SYN-A031-Q009,Q009,supported,1
CVD-SYN-ACT-FIX-0709,V3-31-017,SYN-A031-Q009,Q009,supported,1
CVD-SYN-ACT-FIX-0710,V3-31-018,SYN-A031-Q009,Q009,supported,1
CVD-SYN-ACT-FIX-0711,V3-31-019,SYN-A031-Q009,Q009,supported,1
CVD-SYN-ACT-FIX-0712,V3-31-020,SYN-A031-Q009,Q009,supported,1
CVD-SYN-ACT-FIX-0713,V3-31-021,SYN-A031-Q009,Q009,supported,1
CVD-SYN-ACT-FIX-0714,V3-31-022,SYN-A031-Q009,Q009,supported,1
CVD-SYN-ACT-FIX-0715,V3-31-023,SYN-A031-Q009,Q009,supported,1
CVD-SYN-ACT-FIX-0716,V3-31-024,SYN-A031-Q009,Q009,supported,1
CVD-SYN-ACT-FIX-0717,V3-31-025,SYN-A031-Q009,Q009,supported,1
CVD-SYN-ACT-FIX-0718,V3-31-026,SYN-A031-Q009,Q009,supported,1
CVD-SYN-ACT-FIX-0719,V3-31-027,SYN-A031-Q009,Q009,supported,1
CVD-SYN-ACT-FIX-0720,V3-31-028,SYN-A031-Q009,Q009,supported,1
CVD-SYN-ACT-FIX-0721,V3-31-029,SYN-A031-Q009,Q009,supported,1
CVD-SYN-ACT-FIX-0722,V3-31-030,SYN-A031-Q009,Q009,supported,1
CVD-SYN-ACT-FIX-0723,V3-31-031,SYN-A031-Q009,Q009,supported,1
CVD-SYN-ACT-FIX-0724,V3-31-032,SYN-A031-Q009,Q009,supported,1
CVD-SYN-ACT-FIX-0725,V3-31-033,SYN-A031-Q009,Q009,supported,1
CVD-SYN-ACT-FIX-0726,V3-31-034,SYN-A031-Q009,Q009,supported,1
CVD-SYN-ACT-FIX-0727,V3-31-035,SYN-A031-Q009,Q009,supported,1
CVD-SYN-ACT-FIX-0728,V3-31-036,SYN-A031-Q009,Q009,supported,1
CVD-SYN-ACT-FIX-0729,V3-31-037,SYN-A031-Q009,Q009,supported,1
CVD-SYN-ACT-FIX-0730,V3-31-038,SYN-A031-Q009,Q009,supported,1
CVD-SYN-ACT-FIX-0731,V3-31-039,SYN-A031-Q009,Q009,supported,1
CVD-SYN-ACT-FIX-0732,V3-31-040,SYN-A031-Q009,Q009,supported,1
CVD-SYN-ACT-FIX-0733,V3-31-041,SYN-A031-Q009,Q009,supported,1
CVD-SYN-ACT-FIX-0734,V3-31-042,SYN-A031-Q009,Q009,supported,1
CVD-SYN-ACT-FIX-0735,V3-31-043,SYN-A031-Q009,Q009,supported,1
CVD-SYN-ACT-FIX-0736,V3-31-044,SYN-A031-Q009,Q009,supported,1
CVD-SYN-ACT-FIX-0737,V3-31-045,SYN-A031-Q009,Q009,supported,1
CVD-SYN-ACT-FIX-0738,V3-31-046,SYN-A031-Q009,Q009,supported,1
CVD-SYN-ACT-FIX-0739,V3-31-047,SYN-A031-Q009,Q009,supported,1
CVD-SYN-ACT-FIX-0740,V3-31-048,SYN-A031-Q009,Q009,supported,1
CVD-SYN-ACT-FIX-0741,V3-31-049,SYN-A031-Q009,Q009,supported,1
CVD-SYN-ACT-FIX-0742,V3-31-050,SYN-A031-Q009,Q009,supported,1
CVD-SYN-ACT-FIX-0743,V3-31-051,SYN-A031-Q009,Q009,supported,1
CVD-SYN-ACT-FIX-0744,V3-31-052,SYN-A031-Q009,Q009,supported,1
CVD-SYN-ACT-FIX-0745,V3-31-053,SYN-A031-Q009,Q009,supported,2
CVD-SYN-ACT-FIX-0746,V3-31-054,SYN-A031-Q009,Q009,supported,1
CVD-SYN-ACT-FIX-0747,V3-31-055,SYN-A031-Q009,Q009,supported,1
CVD-SYN-ACT-FIX-0748,V3-31-056,SYN-A031-Q009,Q009,supported,1
CVD-SYN-ACT-FIX-0749,V3-31-057,SYN-A031-Q009,Q009,supported,1
CVD-SYN-ACT-FIX-0750,V3-31-058,SYN-A031-Q009,Q009,supported,1
CVD-SYN-ACT-FIX-0751,V3-31-059,SYN-A031-Q009,Q009,supported,1
CVD-SYN-ACT-FIX-0752,V3-31-060,SYN-A031-Q009,Q009,supported,1
CVD-SYN-ACT-FIX-0753,V3-31-061,SYN-A031-Q009,Q009,supported,1
CVD-SYN-ACT-FIX-0754,V3-31-062,SYN-A031-Q009,Q009,supported,1
CVD-SYN-ACT-FIX-0755,V3-31-063,SYN-A031-Q009,Q009,supported,1
CVD-SYN-ACT-FIX-0756,V3-31-064,SYN-A031-Q009,Q009,supported,1
CVD-SYN-ACT-FIX-0757,V3-31-065,SYN-A031-Q009,Q009,supported,56
CVD-SYN-ACT-FIX-0758,V3-31-066,SYN-A031-Q009,Q009,supported,2
CVD-SYN-ACT-FIX-0759,V3-31-067,SYN-A031-Q009,Q009,supported,56
CVD-SYN-ACT-FIX-0760,V3-31-068,SYN-A031-Q009,Q009,supported,2
CVD-SYN-ACT-FIX-0761,V3-31-069,SYN-A031-Q009,Q009,supported,56
CVD-SYN-ACT-FIX-0762,V3-31-070,SYN-A031-Q009,Q009,supported,2
CVD-SYN-ACT-FIX-0763,V3-31-071,SYN-A031-Q009,Q009,supported,2
CVD-SYN-ACT-FIX-0764,V3-31-072,SYN-A031-Q009,Q009,supported,2
CVD-SYN-ACT-FIX-0765,V3-31-073,SYN-A031-Q009,Q009,supported,2
CVD-SYN-ACT-FIX-0766,V3-31-074,SYN-A031-Q009,Q009,supported,1
CVD-SYN-ACT-FIX-0767,V3-31-075,SYN-A031-Q009,Q009,supported,1
CVD-SYN-ACT-FIX-0768,V3-32-001,SYN-A032-Q010,Q010,supported,10
CVD-SYN-ACT-FIX-0769,V3-32-002,SYN-A032-Q010,Q010,supported,10
CVD-SYN-ACT-FIX-0770,V3-32-003,SYN-A032-Q010,Q010,supported,10
CVD-SYN-ACT-FIX-0771,V3-32-004,SYN-A032-Q010,Q010,supported,10
CVD-SYN-ACT-FIX-0772,V3-32-005,SYN-A032-Q010,Q010,supported,1
CVD-SYN-ACT-FIX-0773,V3-32-006,SYN-A032-Q010,Q010,supported,1
CVD-SYN-ACT-FIX-0774,V3-32-007,SYN-A032-Q010,Q010,supported,1
CVD-SYN-ACT-FIX-0775,V3-32-008,SYN-A032-Q010,Q010,supported,2
CVD-SYN-ACT-FIX-0776,V3-32-009,SYN-A032-Q010,Q010,unsupported,1
CVD-SYN-ACT-FIX-0777,V3-32-010,SYN-A032-Q010,Q010,supported,3
CVD-SYN-ACT-FIX-0778,V3-32-011,SYN-A032-Q010,Q010,supported,10
CVD-SYN-ACT-FIX-0779,V3-32-012,SYN-A032-Q010,Q010,supported,1
CVD-SYN-ACT-FIX-0780,V3-32-013,SYN-A032-Q010,Q010,supported,2
CVD-SYN-ACT-FIX-0781,V3-32-014,SYN-A032-Q010,Q010,supported,10
CVD-SYN-ACT-FIX-0782,V3-32-015,SYN-A032-Q010,Q010,supported,2
CVD-SYN-ACT-FIX-0783,V3-32-016,SYN-A032-Q010,Q010,supported,2
CVD-SYN-ACT-FIX-0784,V3-32-017,SYN-A032-Q010,Q010,supported,2
CVD-SYN-ACT-FIX-0785,V3-32-018,SYN-A032-Q010,Q010,supported,1
CVD-SYN-ACT-FIX-0786,V3-32-019,SYN-A032-Q010,Q010,supported,2
CVD-SYN-ACT-FIX-0787,V3-32-020,SYN-A032-Q010,Q010,unsupported,2
CVD-SYN-ACT-FIX-0788,V3-32-021,SYN-A032-Q010,Q010,supported,2
CVD-SYN-ACT-FIX-0789,V3-32-022,SYN-A032-Q010,Q010,supported,3
CVD-SYN-ACT-FIX-0790,V3-33-001,SYN-A033-Q011,Q011,supported,1
CVD-SYN-ACT-FIX-0791,V3-33-002,SYN-A033-Q011,Q011,supported,1
CVD-SYN-ACT-FIX-0792,V3-33-003,SYN-A033-Q011,Q011,supported,6
CVD-SYN-ACT-FIX-0793,V3-33-004,SYN-A033-Q011,Q011,supported,2
CVD-SYN-ACT-FIX-0794,V3-33-005,SYN-A033-Q011,Q011,supported,1
CVD-SYN-ACT-FIX-0795,V3-33-006,SYN-A033-Q011,Q011,supported,1
CVD-SYN-ACT-FIX-0796,V3-33-007,SYN-A033-Q011,Q011,unsupported,3
CVD-SYN-ACT-FIX-0797,V3-33-008,SYN-A033-Q011,Q011,supported,6
CVD-SYN-ACT-FIX-0798,V3-33-009,SYN-A033-Q011,Q011,supported,3
CVD-SYN-ACT-FIX-0799,V3-33-010,SYN-A033-Q011,Q011,supported,1
CVD-SYN-ACT-FIX-0800,V3-33-011,SYN-A033-Q011,Q011,unsupported,6
CVD-SYN-ACT-FIX-0801,V3-33-012,SYN-A033-Q011,Q011,supported,1
CVD-SYN-ACT-FIX-0802,V3-33-013,SYN-A033-Q011,Q011,unsupported,1
CVD-SYN-ACT-FIX-0803,V3-33-014,SYN-A033-Q011,Q011,supported,2
CVD-SYN-ACT-FIX-0804,V3-33-015,SYN-A033-Q011,Q011,unsupported,1
CVD-SYN-ACT-FIX-0805,V3-33-016,SYN-A033-Q011,Q011,supported,1
CVD-SYN-ACT-FIX-0806,V3-33-017,SYN-A033-Q011,Q011,supported,4
CVD-SYN-ACT-FIX-0807,V3-33-018,SYN-A033-Q011,Q011,supported,6
CVD-SYN-ACT-FIX-0808,V3-35-001,SYN-A035-Q013,Q013,supported,1
CVD-SYN-ACT-FIX-0809,V3-35-002,SYN-A035-Q013,Q013,supported,1
CVD-SYN-ACT-FIX-0810,V3-35-003,SYN-A035-Q013,Q013,supported,5
CVD-SYN-ACT-FIX-0811,V3-35-004,SYN-A035-Q013,Q013,supported,1
CVD-SYN-ACT-FIX-0812,V3-35-005,SYN-A035-Q013,Q013,supported,3
CVD-SYN-ACT-FIX-0813,V3-35-006,SYN-A035-Q013,Q013,supported,1
CVD-SYN-ACT-FIX-0814,V3-35-007,SYN-A035-Q013,Q013,supported,1
CVD-SYN-ACT-FIX-0815,V3-35-008,SYN-A035-Q013,Q013,supported,1
CVD-SYN-ACT-FIX-0816,V3-36-001,SYN-A036-Q014,Q014,supported,11
CVD-SYN-ACT-FIX-0817,V3-36-002,SYN-A036-Q014,Q014,unsupported,1
CVD-SYN-ACT-FIX-0818,V3-36-003,SYN-A036-Q014,Q014,supported,11
CVD-SYN-ACT-FIX-0819,V3-36-004,SYN-A036-Q014,Q014,supported,11
CVD-SYN-ACT-FIX-0820,V3-36-005,SYN-A036-Q014,Q014,supported,1
CVD-SYN-ACT-FIX-0821,V3-36-006,SYN-A036-Q014,Q014,unsupported,1
CVD-SYN-ACT-FIX-0822,V3-36-007,SYN-A036-Q014,Q014,supported,11
CVD-SYN-ACT-FIX-0823,V3-36-008,SYN-A036-Q014,Q014,supported,11
CVD-SYN-ACT-FIX-0824,V3-36-009,SYN-A036-Q014,Q014,supported,1
CVD-SYN-ACT-FIX-0825,V3-36-010,SYN-A036-Q014,Q014,supported,11
CVD-SYN-ACT-FIX-0826,V3-36-011,SYN-A036-Q014,Q014,supported,11
CVD-SYN-ACT-FIX-0827,V3-36-012,SYN-A036-Q014,Q014,unsupported,2
CVD-SYN-ACT-FIX-0828,V3-36-013,SYN-A036-Q014,Q014,supported,1
CVD-SYN-ACT-FIX-0829,V3-36-014,SYN-A036-Q014,Q014,unsupported,2
CVD-SYN-ACT-FIX-0830,V3-36-015,SYN-A036-Q014,Q014,supported,11
CVD-SYN-ACT-FIX-0831,V3-36-016,SYN-A036-Q014,Q014,supported,1
CVD-SYN-ACT-FIX-0832,V3-36-017,SYN-A036-Q014,Q014,supported,2
CVD-SYN-ACT-FIX-0833,V3-36-018,SYN-A036-Q014,Q014,supported,1
CVD-SYN-ACT-FIX-0834,V3-36-019,SYN-A036-Q014,Q014,supported,4
CVD-SYN-ACT-FIX-0835,V3-36-020,SYN-A036-Q014,Q014,supported,1
CVD-SYN-ACT-FIX-0836,V3-36-021,SYN-A036-Q014,Q014,supported,3
CVD-SYN-ACT-FIX-0837,V3-36-022,SYN-A036-Q014,Q014,supported,2
CVD-SYN-ACT-FIX-0838,V3-36-023,SYN-A036-Q014,Q014,unsupported,3
CVD-SYN-ACT-FIX-0839,V3-36-024,SYN-A036-Q014,Q014,supported,4
CVD-SYN-ACT-FIX-0840,V3-36-025,SYN-A036-Q014,Q014,supported,2
CVD-SYN-ACT-FIX-0841,V3-36-026,SYN-A036-Q014,Q014,supported,11
CVD-SYN-ACT-FIX-0842,V3-36-027,SYN-A036-Q014,Q014,supported,11
CVD-SYN-ACT-FIX-0843,V3-36-028,SYN-A036-Q014,Q014,supported,3
CVD-SYN-ACT-FIX-0844,V3-36-029,SYN-A036-Q014,Q014,supported,5
CVD-SYN-ACT-FIX-0845,V3-38-001,SYN-A038-Q016,Q016,supported,7
CVD-SYN-ACT-FIX-0846,V3-38-002,SYN-A038-Q016,Q016,supported,7
CVD-SYN-ACT-FIX-0847,V3-38-003,SYN-A038-Q016,Q016,supported,7
CVD-SYN-ACT-FIX-0848,V3-38-004,SYN-A038-Q016,Q016,supported,1
CVD-SYN-ACT-FIX-0849,V3-38-005,SYN-A038-Q016,Q016,supported,1
CVD-SYN-ACT-FIX-0850,V3-38-006,SYN-A038-Q016,Q016,supported,1
CVD-SYN-ACT-FIX-0851,V3-38-007,SYN-A038-Q016,Q016,supported,1
CVD-SYN-ACT-FIX-0852,V3-38-008,SYN-A038-Q016,Q016,supported,1
CVD-SYN-ACT-FIX-0853,V3-38-009,SYN-A038-Q016,Q016,supported,1
CVD-SYN-ACT-FIX-0854,V3-38-010,SYN-A038-Q016,Q016,supported,1
CVD-SYN-ACT-FIX-0855,V3-38-011,SYN-A038-Q016,Q016,supported,1
CVD-SYN-ACT-FIX-0856,V3-38-012,SYN-A038-Q016,Q016,supported,1
CVD-SYN-ACT-FIX-0857,V3-38-013,SYN-A038-Q016,Q016,supported,1
CVD-SYN-ACT-FIX-0858,V3-38-014,SYN-A038-Q016,Q016,supported,1
CVD-SYN-ACT-FIX-0859,V3-38-015,SYN-A038-Q016,Q016,supported,1
CVD-SYN-ACT-FIX-0860,V3-38-016,SYN-A038-Q016,Q016,supported,1
CVD-SYN-ACT-FIX-0861,V3-38-017,SYN-A038-Q016,Q016,supported,1
CVD-SYN-ACT-FIX-0862,V3-38-018,SYN-A038-Q016,Q016,supported,7
CVD-SYN-ACT-FIX-0863,V3-38-019,SYN-A038-Q016,Q016,supported,3
CVD-SYN-ACT-FIX-0864,V3-38-020,SYN-A038-Q016,Q016,supported,2
CVD-SYN-ACT-FIX-0865,V3-38-021,SYN-A038-Q016,Q016,supported,7
CVD-SYN-ACT-FIX-0866,V3-40-001,SYN-A040-Q018,Q018,supported,57
CVD-SYN-ACT-FIX-0867,V3-40-002,SYN-A040-Q018,Q018,supported,1
CVD-SYN-ACT-FIX-0868,V3-40-003,SYN-A040-Q018,Q018,supported,57
CVD-SYN-ACT-FIX-0869,V3-40-004,SYN-A040-Q018,Q018,supported,1
CVD-SYN-ACT-FIX-0870,V3-40-005,SYN-A040-Q018,Q018,supported,1
CVD-SYN-ACT-FIX-0871,V3-40-006,SYN-A040-Q018,Q018,supported,1
CVD-SYN-ACT-FIX-0872,V3-40-007,SYN-A040-Q018,Q018,supported,1
CVD-SYN-ACT-FIX-0873,V3-40-008,SYN-A040-Q018,Q018,supported,1
CVD-SYN-ACT-FIX-0874,V3-40-009,SYN-A040-Q018,Q018,supported,1
CVD-SYN-ACT-FIX-0875,V3-40-010,SYN-A040-Q018,Q018,supported,1
CVD-SYN-ACT-FIX-0876,V3-40-011,SYN-A040-Q018,Q018,supported,1
CVD-SYN-ACT-FIX-0877,V3-40-012,SYN-A040-Q018,Q018,supported,1
CVD-SYN-ACT-FIX-0878,V3-40-013,SYN-A040-Q018,Q018,supported,1
CVD-SYN-ACT-FIX-0879,V3-40-014,SYN-A040-Q018,Q018,supported,1
CVD-SYN-ACT-FIX-0880,V3-40-015,SYN-A040-Q018,Q018,supported,1
CVD-SYN-ACT-FIX-0881,V3-40-016,SYN-A040-Q018,Q018,supported,1
CVD-SYN-ACT-FIX-0882,V3-40-017,SYN-A040-Q018,Q018,supported,1
CVD-SYN-ACT-FIX-0883,V3-40-018,SYN-A040-Q018,Q018,supported,1
CVD-SYN-ACT-FIX-0884,V3-40-019,SYN-A040-Q018,Q018,supported,4
CVD-SYN-ACT-FIX-0885,V3-40-020,SYN-A040-Q018,Q018,supported,57
CVD-SYN-ACT-FIX-0886,V3-40-021,SYN-A040-Q018,Q018,supported,1
CVD-SYN-ACT-FIX-0887,V3-40-022,SYN-A040-Q018,Q018,supported,1
CVD-SYN-ACT-FIX-0888,V3-40-023,SYN-A040-Q018,Q018,supported,1
CVD-SYN-ACT-FIX-0889,V3-40-024,SYN-A040-Q018,Q018,supported,1
CVD-SYN-ACT-FIX-0890,V3-40-025,SYN-A040-Q018,Q018,supported,1
CVD-SYN-ACT-FIX-0891,V3-40-026,SYN-A040-Q018,Q018,supported,1
CVD-SYN-ACT-FIX-0892,V3-40-027,SYN-A040-Q018,Q018,supported,1
CVD-SYN-ACT-FIX-0893,V3-40-028,SYN-A040-Q018,Q018,supported,1
CVD-SYN-ACT-FIX-0894,V3-40-029,SYN-A040-Q018,Q018,supported,1
CVD-SYN-ACT-FIX-0895,V3-40-030,SYN-A040-Q018,Q018,supported,1
CVD-SYN-ACT-FIX-0896,V3-40-031,SYN-A040-Q018,Q018,supported,1
CVD-SYN-ACT-FIX-0897,V3-40-032,SYN-A040-Q018,Q018,supported,1
CVD-SYN-ACT-FIX-0898,V3-40-033,SYN-A040-Q018,Q018,supported,1
CVD-SYN-ACT-FIX-0899,V3-40-034,SYN-A040-Q018,Q018,supported,1
CVD-SYN-ACT-FIX-0900,V3-40-035,SYN-A040-Q018,Q018,supported,1
CVD-SYN-ACT-FIX-0901,V3-40-036,SYN-A040-Q018,Q018,supported,1
CVD-SYN-ACT-FIX-0902,V3-40-037,SYN-A040-Q018,Q018,supported,1
CVD-SYN-ACT-FIX-0903,V3-40-038,SYN-A040-Q018,Q018,supported,1
CVD-SYN-ACT-FIX-0904,V3-40-039,SYN-A040-Q018,Q018,supported,1
CVD-SYN-ACT-FIX-0905,V3-40-040,SYN-A040-Q018,Q018,supported,1
CVD-SYN-ACT-FIX-0906,V3-40-041,SYN-A040-Q018,Q018,supported,1
